time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1927-08-24T15:18:39.030Z,34.186,142.325,20,5.73,mw,,,,,iscgem,iscgem909472,2022-04-25T23:08:22.906Z,"212 km SE of ?hara, Japan",earthquake,,31.5,0.2,,reviewed,iscgem,iscgem
1927-08-24T08:55:58.370Z,35.922,143.207,15,6.29,mw,,,,,iscgem,iscgem909471,2022-04-25T23:08:17.769Z,"215 km E of Hasaki, Japan",earthquake,,7.8,0.29,,reviewed,iscgem,iscgem
1927-08-23T06:29:00.690Z,34.6,142.117,15,6.51,mw,,,,,iscgem,iscgem909469,2022-04-25T23:08:11.795Z,"171 km SE of Hasaki, Japan",earthquake,,12.8,0.36,,reviewed,iscgem,iscgem
1927-08-20T21:37:24.730Z,34.624,141.906,20,6.22,mw,,,,,iscgem,iscgem909460,2022-04-25T23:08:03.127Z,"154 km ESE of ?hara, Japan",earthquake,,12.8,0.47,,reviewed,iscgem,iscgem
1927-08-19T23:16:55.780Z,34.511,141.672,20,5.87,mw,,,,,iscgem,iscgem909458,2022-04-25T23:08:00.008Z,"142 km SE of ?hara, Japan",earthquake,,15.9,0.2,,reviewed,iscgem,iscgem
1927-08-18T19:27:55.750Z,34.552,141.489,20,7.01,mw,,,,,iscgem,iscgem909456,2022-04-25T23:07:58.215Z,"125 km ESE of Katsuura, Japan",earthquake,,15.9,0.29,,reviewed,iscgem,iscgem
1927-08-05T21:12:57.460Z,37.579,142.289,35,7,mw,,,,,iscgem,iscgem909429,2022-04-25T23:07:23.860Z,"114 km E of Namie, Japan",earthquake,,12.7,0.46,,reviewed,iscgem,iscgem
1927-08-03T11:44:28.980Z,39.607,144.587,15,5.62,mw,,,,,iscgemsup,iscgemsup909425,2022-05-09T17:43:28.177Z,"227 km E of Yamada, Japan",earthquake,,21.9,0.72,,reviewed,iscgemsup,iscgemsup
1927-07-30T14:18:24.900Z,36.464,141.333,35,5.91,mw,,,,,iscgem,iscgem909416,2022-04-25T23:07:15.188Z,"61 km ESE of Takahagi, Japan",earthquake,,7.7,0.2,,reviewed,iscgem,iscgem
1927-07-27T14:51:37.470Z,33.289,141.144,35,5.67,mw,,,,,iscgem,iscgem909409,2022-04-25T23:07:05.671Z,"219 km SSE of Katsuura, Japan",earthquake,,11.8,0.2,,reviewed,iscgem,iscgem
1927-07-23T17:21:10.440Z,37.523,139.622,15,5.64,mw,,,,,iscgem,iscgem909397,2022-04-25T23:07:00.618Z,"25 km WSW of Kitakata, Japan",earthquake,,6,0.2,,reviewed,iscgem,iscgem
1927-06-14T04:02:14.650Z,43.366,148.025,15,5.75,mw,,,,,iscgem,iscgem909335,2022-04-25T23:05:45.904Z,"115 km ESE of Shikotan, Russia",earthquake,,12.3,0.2,,reviewed,iscgem,iscgem
1927-06-09T03:23:50.960Z,38.544,142.007,35,5.54,mw,,,,,iscgem,iscgem909327,2022-04-25T23:05:41.993Z,"near the east coast of Honshu, Japan",earthquake,,17.4,0.2,,reviewed,iscgem,iscgem
1927-05-23T16:18:32.860Z,39.912,141.28,15,5.6,mw,,,,,iscgem,iscgem909279,2022-04-25T23:05:28.652Z,"26 km NNE of Morioka, Japan",earthquake,,14.6,0.64,,reviewed,iscgem,iscgem
1927-05-20T22:09:20.670Z,31.305,141.912,15,5.59,mw,,,,,iscgem,iscgem909267,2022-04-25T23:05:05.458Z,"Izu Islands, Japan region",earthquake,,14,0.23,,reviewed,iscgem,iscgem
1927-05-18T09:25:07.910Z,30.364,142.001,35,5.62,mw,,,,,iscgem,iscgem909261,2022-04-25T23:04:59.088Z,"Izu Islands, Japan region",earthquake,,11.1,0.2,,reviewed,iscgem,iscgem
1927-05-16T12:01:11.120Z,30.967,142.366,15,6.15,mw,,,,,iscgem,iscgem909254,2022-04-25T23:04:42.733Z,"Izu Islands, Japan region",earthquake,,17.5,0.2,,reviewed,iscgem,iscgem
1927-04-27T19:16:18.220Z,30.598,141.874,15,6.16,mw,,,,,iscgem,iscgem909221,2022-04-25T23:04:19.214Z,"Izu Islands, Japan region",earthquake,,11.1,0.32,,reviewed,iscgem,iscgem
1927-04-22T10:54:50.430Z,42.62,142.812,15,5.8,mw,,,,,iscgem,iscgem909214,2022-04-25T23:04:15.200Z,"46 km SW of Obihiro, Japan",earthquake,,26.7,0.43,,reviewed,iscgem,iscgem
1927-04-04T04:58:40.470Z,38.622,141.987,55,5.71,mw,,,,,iscgem,iscgem909183,2022-04-25T23:03:46.334Z,"55 km SSE of ?funato, Japan",earthquake,,17.4,0.2,,reviewed,iscgem,iscgem
1927-03-31T21:08:39.900Z,35.323,135.172,15,5.92,mw,,,,,iscgem,iscgem909180,2022-04-25T23:03:40.922Z,"5 km ENE of Fukuchiyama, Japan",earthquake,,5.4,0.2,,reviewed,iscgem,iscgem
1927-03-19T19:51:38.180Z,41.607,142.316,35,5.48,mw,,,,,iscgem,iscgem909152,2022-04-25T23:03:27.512Z,"80 km S of Shizunai-furukawach?, Japan",earthquake,,10.7,0.61,,reviewed,iscgem,iscgem
1927-03-16T06:52:50.070Z,40.505,142.539,35,6.02,mw,,,,,iscgem,iscgem909148,2022-04-25T23:03:26.333Z,"88 km E of Hachinohe, Japan",earthquake,,11.5,0.25,,reviewed,iscgem,iscgem
1927-03-10T22:36:03.070Z,35.226,135.391,15,5.53,mw,,,,,iscgem,iscgem909130,2022-04-25T23:03:18.123Z,"15 km ESE of Ayabe, Japan",earthquake,,4.1,0.62,,reviewed,iscgem,iscgem
1927-03-07T09:27:41.990Z,35.559,134.994,10,7,mw,,,,,iscgem,iscgem909128,2022-04-25T23:03:15.414Z,"15 km E of Toyooka, Japan",earthquake,,3.5,0.3,,reviewed,iscgem,iscgem
1927-02-26T13:24:24.780Z,29.763,132.051,15,5.58,mw,,,,,iscgem,iscgem909116,2022-04-25T23:03:05.123Z,"147 km SE of Nishinoomote, Japan",earthquake,,29.1,0.2,,reviewed,iscgem,iscgem
1927-02-22T19:54:10.550Z,26.519,143.921,15,5.88,mw,,,,,iscgem,iscgem909109,2022-04-25T23:02:54.988Z,"Bonin Islands, Japan region",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1927-01-17T21:58:18.700Z,38.49,142.214,35,6.37,mw,,,,,iscgem,iscgem909060,2022-04-25T23:01:41.710Z,"77 km SSE of ?funato, Japan",earthquake,,17.4,0.23,,reviewed,iscgem,iscgem
1926-11-11T03:01:27.570Z,36.614,142.929,15,5.98,mw,,,,,iscgem,iscgem910233,2022-04-25T23:22:30.745Z,"188 km ESE of Iwaki, Japan",earthquake,,19,0.2,,reviewed,iscgem,iscgem
1926-10-19T00:30:02.210Z,38.698,137.58,15,5.6,mw,,,,,iscgem,iscgem910167,2022-04-25T21:12:56.958Z,"eastern Sea of Japan",earthquake,,12.8,0.2,,reviewed,iscgem,iscgem
1926-10-03T08:26:38.660Z,37.727,143.045,25,6.27,mw,,,,,iscgem,iscgem910138,2022-04-25T23:20:02.393Z,"171 km ESE of Ishinomaki, Japan",earthquake,,10.1,0.2,,reviewed,iscgem,iscgem
1926-09-04T15:37:01.090Z,42.506,144.045,35,6.46,mw,,,,,iscgem,iscgem910083,2022-04-25T23:19:03.859Z,"58 km SSW of Kushiro, Japan",earthquake,,21.2,0.2,,reviewed,iscgem,iscgem
1926-08-07T06:14:43.840Z,34.648,140.863,35,5.73,mw,,,,,iscgem,iscgem910022,2022-04-25T23:17:54.841Z,"74 km SE of Katsuura, Japan",earthquake,,13.4,0.2,,reviewed,iscgem,iscgem
1926-08-03T09:26:08.050Z,35.277,140.41,35,5.66,mw,,,,,iscgem,iscgem909967,2022-04-25T23:17:25.625Z,"3 km NNE of ?hara, Japan",earthquake,,18.5,0.2,,reviewed,iscgem,iscgem
1926-07-10T23:01:21.290Z,35.678,141.098,35,5.63,mw,,,,,iscgem,iscgem909930,2022-04-25T23:17:10.610Z,"24 km ESE of Hasaki, Japan",earthquake,,11.3,0.49,,reviewed,iscgem,iscgem
1926-06-21T08:49:05.900Z,32.859,141.752,15,5.93,mw,,,,,iscgem,iscgem909881,2022-04-25T23:16:56.687Z,"286 km SSE of Katsuura, Japan",earthquake,,39.9,0.2,,reviewed,iscgem,iscgem
1926-06-14T23:32:33.010Z,38.361,143.303,15,5.86,mw,,,,,iscgem,iscgem909872,2022-04-25T23:16:53.095Z,"158 km ESE of ?funato, Japan",earthquake,,9.5,0.2,,reviewed,iscgem,iscgem
1926-06-06T18:20:05.930Z,42.868,144.872,35,5.83,mw,,,,,iscgem,iscgem909866,2022-04-25T23:16:50.848Z,"42 km ESE of Kushiro, Japan",earthquake,,12.9,0.2,,reviewed,iscgem,iscgem
1926-06-04T15:07:23.680Z,42.348,143.872,35,5.97,mw,,,,,iscgem,iscgem909861,2022-04-25T23:16:46.151Z,"80 km SSW of Kushiro, Japan",earthquake,,21.2,0.2,,reviewed,iscgem,iscgem
1926-05-26T19:45:00.160Z,41.153,142.944,35,6.16,mw,,,,,iscgem,iscgem909852,2022-04-25T23:16:38.054Z,"139 km SSE of Shizunai-furukawach?, Japan",earthquake,,18.5,0.49,,reviewed,iscgem,iscgem
1926-05-22T07:38:28.880Z,41.573,146.46,15,5.77,mw,,,,,iscgem,iscgem909847,2022-04-25T23:16:31.069Z,"207 km SSE of Nemuro, Japan",earthquake,,25,0.45,,reviewed,iscgem,iscgem
1926-05-07T06:11:25.460Z,31.378,141.276,35,6.27,mw,,,,,iscgem,iscgem909830,2022-04-25T23:16:13.387Z,"Izu Islands, Japan region",earthquake,,20.4,0.59,,reviewed,iscgem,iscgem
1926-04-22T23:48:08.050Z,25.477,144.727,15,5.98,mw,,,,,iscgem,iscgem909820,2022-04-25T23:15:58.463Z,"Volcano Islands, Japan region",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1926-04-06T19:32:30.250Z,41.65,143.863,35,6.16,mw,,,,,iscgem,iscgem909802,2022-04-25T23:15:25.309Z,"145 km ESE of Shizunai-furukawach?, Japan",earthquake,,8.5,0.2,,reviewed,iscgem,iscgem
1926-03-25T13:18:46.900Z,42.691,145.114,35,5.96,mw,,,,,iscgem,iscgem16960008,2022-04-25T20:34:48.030Z,"68 km ESE of Kushiro, Japan",earthquake,,12.2,0.2,,reviewed,iscgem,iscgem
1926-03-17T04:36:31.560Z,29.538,129.715,35,6.1,mw,,,,,iscgem,iscgem909768,2022-04-25T23:14:43.408Z,"106 km SW of Kurio, Japan",earthquake,,25,0.29,,reviewed,iscgem,iscgem
1926-03-08T20:21:37.630Z,42.772,148.374,15,6.25,mw,,,,,iscgem,iscgem909760,2022-04-25T23:14:21.412Z,"176 km SE of Shikotan, Russia",earthquake,,13.8,0.32,,reviewed,iscgem,iscgem
1926-02-04T06:44:11.470Z,42.531,139.872,15,6.02,mw,,,,,iscgem,iscgem909731,2022-04-25T23:13:36.853Z,"70 km WSW of Niseko Town, Japan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-10-14T10:23:25.280Z,35.509,131.074,15,5.85,mw,,,,,iscgem,iscgem910711,2022-04-25T23:28:03.030Z,"115 km NW of Hamada, Japan",earthquake,,4.2,0.2,,reviewed,iscgem,iscgem
1925-06-28T06:14:04.710Z,28.591,130.138,35,6.59,mw,,,,,iscgem,iscgem910565,2022-04-25T23:26:53.130Z,"68 km ENE of Naze, Japan",earthquake,,8.5,0.44,,reviewed,iscgem,iscgem
1925-06-02T05:18:20.120Z,41.11,143.166,35,6.07,mw,,,,,iscgem,iscgem910523,2022-04-25T23:26:22.715Z,"151 km SSE of Shizunai-furukawach?, Japan",earthquake,,18.5,0.2,,reviewed,iscgem,iscgem
1925-06-02T03:43:57.300Z,41.245,143.326,35,5.58,mw,,,,,iscgemsup,iscgemsup910522,2022-05-09T17:49:45.728Z,"144 km SSE of Shizunai-furukawach?, Japan",earthquake,,12.2,0.83,,reviewed,iscgemsup,iscgemsup
1925-05-25T16:22:20.070Z,35.429,135.038,15,6.19,mw,,,,,iscgem,iscgem910514,2022-04-25T23:26:16.389Z,"15 km NNW of Fukuchiyama, Japan",earthquake,,5.4,0.28,,reviewed,iscgem,iscgem
1925-05-23T02:09:46.290Z,35.518,134.953,15,6.63,mw,,,,,iscgem,iscgem910508,2022-04-25T23:26:03.334Z,"12 km ESE of Toyooka, Japan",earthquake,,5.4,0.32,,reviewed,iscgem,iscgem
1925-05-22T09:40:10.590Z,30.88,142.207,35,6.11,mw,,,,,iscgem,iscgem910507,2022-04-25T23:25:58.176Z,"Izu Islands, Japan region",earthquake,,15.1,0.2,,reviewed,iscgem,iscgem
1925-05-20T11:04:59.140Z,31.151,141.727,35,6.22,mw,,,,,iscgem,iscgem910505,2022-04-25T23:25:56.921Z,"Izu Islands, Japan region",earthquake,,13.6,0.38,,reviewed,iscgem,iscgem
1925-04-19T20:41:55.680Z,38.893,142.427,35,6.12,mw,,,,,iscgem,iscgem910455,2022-04-25T23:25:10.954Z,"64 km SE of Kamaishi, Japan",earthquake,,9.3,0.46,,reviewed,iscgem,iscgem
1925-03-20T12:19:30.950Z,30.917,133.071,15,6.11,mw,,,,,iscgem,iscgem910419,2022-04-25T23:24:54.249Z,"179 km ESE of Nichinan, Japan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-02-06T17:11:25.440Z,35.676,141.32,35,5.73,mw,,,,,iscgem,iscgem910367,2022-04-25T23:24:35.800Z,"44 km E of Hasaki, Japan",earthquake,,9.9,0.27,,reviewed,iscgem,iscgem
1925-02-02T22:12:52.000Z,42.854,147.804,15,6.15,mw,,,,,iscgem,iscgem910363,2022-04-25T23:24:34.364Z,"136 km SE of Shikotan, Russia",earthquake,,12,0.2,,reviewed,iscgem,iscgem
1925-02-02T19:46:53.070Z,43.544,148.232,35,6.83,mw,,,,,iscgem,iscgem910362,2022-04-25T23:24:33.196Z,"125 km ESE of Shikotan, Russia",earthquake,,12.3,0.26,,reviewed,iscgem,iscgem
1925-02-02T13:29:15.290Z,43.531,147.414,30,6.64,mw,,,,,iscgem,iscgem910358,2022-04-25T23:24:31.208Z,"63 km ESE of Shikotan, Russia",earthquake,,16,0.39,,reviewed,iscgem,iscgem
1925-02-02T11:38:44.290Z,43.289,147.728,35,6.08,mw,,,,,iscgemsup,iscgemsup910357,2022-05-09T17:48:25.720Z,"99 km SE of Shikotan, Russia",earthquake,,16,0.75,,reviewed,iscgemsup,iscgemsup
1925-01-31T17:00:33.770Z,42.68,149.403,15,5.93,mw,,,,,iscgem,iscgem910347,2022-04-25T23:24:23.039Z,"250 km ESE of Shikotan, Russia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-01-28T04:05:35.610Z,43.502,147.627,30,6.83,mw,,,,,iscgem,iscgem910341,2022-04-25T23:24:14.404Z,"80 km ESE of Shikotan, Russia",earthquake,,16,0.41,,reviewed,iscgem,iscgem
1925-01-03T08:18:51.120Z,42.786,146.587,35,6.09,mw,,,,,iscgem,iscgem910313,2022-04-25T23:24:00.155Z,"101 km SE of Nemuro, Japan",earthquake,,15.4,0.62,,reviewed,iscgem,iscgem
1924-12-28T22:55:12.420Z,43.494,146.285,75,6.94,mw,,,,,iscgem,iscgem911244,2022-04-25T23:34:26.439Z,"48 km SW of Shikotan, Russia",earthquake,,28.1,0.42,,reviewed,iscgem,iscgem
1924-10-18T19:35:57.880Z,29.596,130.085,15,5.93,mw,,,,,iscgem,iscgem911162,2022-04-25T23:33:44.944Z,"80 km SSW of Yudomari, Japan",earthquake,,20.2,0.2,,reviewed,iscgem,iscgem
1924-09-24T18:41:08.890Z,36.368,141.366,35,6.07,mw,,,,,iscgem,iscgem911138,2022-04-25T23:33:30.999Z,"69 km ESE of Hitachi, Japan",earthquake,,7.7,0.68,,reviewed,iscgem,iscgem
1924-09-18T01:08:38.030Z,36.611,140.565,35,5.81,mw,,,,,iscgem,iscgem911127,2022-04-25T23:33:29.559Z,"7 km W of Hitachi, Japan",earthquake,,27.5,0.25,,reviewed,iscgem,iscgem
1924-08-28T23:50:36.270Z,33.428,131.211,15,6.35,mw,,,,,iscgem,iscgem911076,2022-04-25T23:32:48.953Z,"17 km NNE of Tsukawaki, Japan",earthquake,,4,0.26,,reviewed,iscgem,iscgem
1924-08-25T14:31:01.110Z,36.486,141.788,25,6.56,mw,,,,,iscgem,iscgem911070,2022-04-25T23:32:32.000Z,"98 km ESE of Kitaibaraki, Japan",earthquake,,12.9,0.43,,reviewed,iscgem,iscgem
1924-08-17T02:09:56.750Z,35.111,142.472,15,6.35,mw,,,,,iscgem,iscgem911064,2022-04-25T23:32:24.258Z,"164 km ESE of Hasaki, Japan",earthquake,,36.6,0.7,,reviewed,iscgem,iscgem
1924-08-17T01:45:55.750Z,35.764,142.268,10,6.33,mw,,,,,iscgem,iscgem911063,2022-04-25T23:32:22.653Z,"129 km E of Hasaki, Japan",earthquake,,10.5,0.26,,reviewed,iscgem,iscgem
1924-08-14T23:27:25.680Z,36.36,142.165,10,6.37,mw,,,,,iscgem,iscgem911062,2022-04-25T23:32:21.155Z,"135 km ESE of Kitaibaraki, Japan",earthquake,,12.9,0.25,,reviewed,iscgem,iscgem
1924-08-14T18:02:40.250Z,36.199,141.34,15,7.13,mw,,,,,iscgem,iscgem911061,2022-04-25T23:32:19.126Z,"67 km ENE of Kashima-shi, Japan",earthquake,,12.4,0.2,,reviewed,iscgem,iscgem
1924-07-05T22:51:30.080Z,39.915,143.381,35,6.09,mw,,,,,iscgem,iscgem911012,2022-04-25T23:31:15.665Z,"126 km ENE of Miyako, Japan",earthquake,,14.5,0.2,,reviewed,iscgem,iscgem
1924-06-22T13:24:05.410Z,32.494,142.034,15,5.77,mw,,,,,iscgem,iscgem910993,2022-04-25T23:31:09.920Z,"Izu Islands, Japan region",earthquake,,28.8,0.2,,reviewed,iscgem,iscgem
1924-05-31T12:27:48.470Z,36.183,142.11,15,6.14,mw,,,,,iscgem,iscgem910978,2022-04-25T23:31:06.353Z,"125 km ENE of Hasaki, Japan",earthquake,,14.9,0.2,,reviewed,iscgem,iscgem
1924-05-31T12:02:39.250Z,35.893,140.646,35,6.28,mw,,,,,iscgem,iscgem910977,2022-04-25T23:31:05.174Z,"5 km NNE of Omigawa, Japan",earthquake,,24,0.2,,reviewed,iscgem,iscgem
1924-04-25T18:04:55.010Z,26.576,142.648,35,6.17,mw,,,,,iscgem,iscgem910921,2022-04-25T23:30:44.624Z,"Bonin Islands, Japan region",earthquake,,8.8,0.2,,reviewed,iscgem,iscgem
1924-01-14T20:50:20.760Z,35.871,139.441,15,6.96,mw,,,,,iscgem,iscgem910800,2022-04-25T23:29:17.325Z,"3 km NE of Sayama, Japan",earthquake,,38.1,0.46,,reviewed,iscgem,iscgem
1923-12-27T14:39:02.040Z,36.144,141.72,35,6.35,mw,,,,,iscgem,iscgem911785,2022-04-25T23:39:35.443Z,"92 km ENE of Hasaki, Japan",earthquake,,12.4,0.26,,reviewed,iscgem,iscgem
1923-11-06T19:18:28.360Z,28.065,131.187,15,6.5,mw,,,,,iscgem,iscgem911724,2022-04-25T23:39:17.947Z,"170 km ESE of Naze, Japan",earthquake,,12.2,0.36,,reviewed,iscgem,iscgem
1923-11-05T21:28:03.400Z,28.926,130.311,35,7.18,mw,,,,,iscgem,iscgem911721,2022-04-25T23:39:15.257Z,"101 km NE of Naze, Japan",earthquake,,19.8,0.34,,reviewed,iscgem,iscgem
1923-11-03T16:19:24.430Z,29.102,129.95,35,6.97,mw,,,,,iscgem,iscgem911714,2022-04-25T23:39:08.672Z,"93 km NNE of Naze, Japan",earthquake,,17.7,0.36,,reviewed,iscgem,iscgem
1923-09-26T08:23:45.440Z,34.533,139.097,10,6.76,mw,,,,,iscgem,iscgem911657,2022-04-25T23:38:46.964Z,"21 km SE of Shimoda, Japan",earthquake,,4.7,0.35,,reviewed,iscgem,iscgem
1923-09-17T03:39:18.030Z,30.083,139.806,15,5.8,mw,,,,,iscgem,iscgem911643,2022-04-25T23:38:17.607Z,"Izu Islands, Japan region",earthquake,,25,0.69,,reviewed,iscgem,iscgem
1923-09-02T14:16:26.050Z,35.15,139.535,15,5.88,mw,,,,,iscgem,iscgem911605,2022-04-25T23:38:02.047Z,"7 km W of Miura, Japan",earthquake,,10.1,0.2,,reviewed,iscgem,iscgem
1923-09-02T13:09:10.410Z,35.15,139.205,15,6.07,mw,,,,,iscgem,iscgem911604,2022-04-25T23:37:55.873Z,"12 km SSE of Odawara, Japan",earthquake,,3.3,0.36,,reviewed,iscgem,iscgem
1923-09-02T09:26:58.310Z,35.352,140.355,35,6.67,mw,,,,,iscgem,iscgem911598,2022-04-25T23:37:54.459Z,"9 km SSE of Mobara, Japan",earthquake,,18.5,0.36,,reviewed,iscgem,iscgem
1923-09-02T02:46:41.720Z,34.985,139.928,15,7.85,mw,,,,,iscgem,iscgem911591,2022-04-25T23:37:49.332Z,"5 km E of Tateyama, Japan",earthquake,,13.4,0.33,,reviewed,iscgem,iscgem
1923-09-01T07:38:05.890Z,35.225,139.248,15,6.71,mw,,,,,iscgem,iscgem911550,2022-04-25T23:37:47.650Z,"8 km S of Ninomiya, Japan",earthquake,,3.3,0.29,,reviewed,iscgem,iscgem
1923-09-01T02:58:35.270Z,35.274,139.344,15,7.96,mw,,,,,iscgem,iscgem911526,2023-08-24T19:17:20.785Z,"5 km SSE of ?iso, Japan",earthquake,,62,0.3,,reviewed,iscgem,iscgem
1923-08-12T10:06:07.330Z,25.494,129.031,15,6.81,mw,,,,,iscgem,iscgem911500,2022-04-25T23:37:24.698Z,"148 km SE of Katsuren-haebaru, Japan",earthquake,,30.3,0.26,,reviewed,iscgem,iscgem
1923-08-12T06:10:10.800Z,33.381,142.521,15,6.36,mw,,,,,iscgem,iscgem911499,2022-04-25T23:37:19.347Z,"282 km SE of Katsuura, Japan",earthquake,,30.9,0.46,,reviewed,iscgem,iscgem
1923-07-13T23:56:21.000Z,30.482,131.048,35,6.63,mw,,,,,iscgem,iscgem911448,2022-04-25T23:36:31.675Z,"28 km S of Nishinoomote, Japan",earthquake,,13.6,0.2,,reviewed,iscgem,iscgem
1923-07-13T11:13:41.590Z,30.93,131.032,35,7.37,mw,,,,,iscgem,iscgem911446,2022-05-09T22:48:51.539Z,"22 km N of Nishinoomote, Japan",earthquake,,13.6,0.34,,reviewed,iscgem,iscgem
1923-06-06T17:36:20.630Z,35.819,142.645,15,6.4,mw,,,,,iscgem,iscgem911406,2022-04-25T23:36:02.161Z,"164 km E of Hasaki, Japan",earthquake,,10.5,0.2,,reviewed,iscgem,iscgem
1923-06-01T20:15:46.700Z,35.885,141.473,35,6.74,mw,,,,,iscgem,iscgem911392,2022-04-25T23:35:55.282Z,"60 km ENE of Hasaki, Japan",earthquake,,12.4,0.2,,reviewed,iscgem,iscgem
1923-06-01T17:24:46.570Z,35.936,141.501,15,7.22,mw,,,,,iscgem,iscgem911391,2022-04-25T23:35:49.410Z,"64 km ENE of Hasaki, Japan",earthquake,,12.4,0.28,,reviewed,iscgem,iscgem
1923-05-31T05:55:42.740Z,35.549,142.372,15,5.98,mw,,,,,iscgem,iscgem911387,2022-04-25T23:35:42.424Z,"140 km E of Hasaki, Japan",earthquake,,35.3,0.7,,reviewed,iscgem,iscgem
1922-12-08T22:33:17.030Z,41.225,141.749,15,6.67,mw,,,,,iscgem,iscgem912110,2022-04-25T23:42:37.265Z,"45 km E of Mutsu, Japan",earthquake,,14.1,0.21,,reviewed,iscgem,iscgem
1922-12-08T02:02:14.540Z,32.614,130.476,10,6.31,mw,,,,,iscgem,iscgem912102,2022-04-25T23:42:36.098Z,"16 km NW of Honmachi, Japan",earthquake,,4.4,0.29,,reviewed,iscgem,iscgem
1922-12-07T16:50:17.600Z,32.635,129.685,15,6.66,mw,,,,,iscgem,iscgem912099,2022-04-25T23:42:34.939Z,"22 km SW of Nagasaki, Japan",earthquake,,3.7,0.41,,reviewed,iscgem,iscgem
1922-08-06T00:56:36.130Z,36.203,141.064,35,5.98,mw,,,,,iscgem,iscgem911969,2022-04-25T23:41:19.513Z,"44 km ESE of ?arai, Japan",earthquake,,5.3,0.23,,reviewed,iscgem,iscgem
1922-07-05T20:20:19.480Z,39.286,141.938,35,6.22,mw,,,,,iscgem,iscgem911950,2022-04-25T23:41:15.161Z,"6 km E of Kamaishi, Japan",earthquake,,17.5,0.2,,reviewed,iscgem,iscgem
1922-06-05T13:58:13.120Z,41.749,144.825,35,6.19,mw,,,,,iscgem,iscgem911916,2022-04-25T23:40:58.308Z,"141 km SSE of Kushiro, Japan",earthquake,,30.5,0.2,,reviewed,iscgem,iscgem
1922-05-15T20:21:32.120Z,41.227,142.904,30,6.46,mw,,,,,iscgem,iscgem911900,2022-04-25T23:40:52.932Z,"130 km SSE of Shizunai-furukawach?, Japan",earthquake,,18.5,0.2,,reviewed,iscgem,iscgem
1922-04-26T01:11:31.560Z,35.523,139.614,35,6.32,mw,,,,,iscgem,iscgem911879,2022-04-25T23:40:39.047Z,"9 km W of Kawasaki, Japan",earthquake,,62,0.57,,reviewed,iscgem,iscgem
1921-12-08T12:31:31.630Z,35.843,140.294,60,6.43,mw,,,,,iscgem,iscgem912384,2022-04-25T23:45:32.985Z,"6 km NNW of Narita, Japan",earthquake,,24,0.3,,reviewed,iscgem,iscgem
1921-09-27T16:21:11.570Z,40.55,142.89,35,6.31,mw,,,,,iscgem,iscgem912326,2022-04-25T23:44:57.284Z,"117 km E of Hachinohe, Japan",earthquake,,12.4,0.45,,reviewed,iscgem,iscgem
1921-09-03T08:57:57.550Z,32.731,142.615,15,6.26,mw,,,,,iscgem,iscgem912303,2022-04-25T23:44:31.506Z,"Izu Islands, Japan region",earthquake,,33,0.25,,reviewed,iscgem,iscgem
1921-08-22T04:05:06.260Z,35.816,139.589,35,6.03,mw,,,,,iscgem,iscgem912297,2022-04-25T23:44:08.005Z,"1 km NW of Asaka, Japan",earthquake,,38.1,0.2,,reviewed,iscgem,iscgem
1921-08-09T10:38:10.640Z,43.333,145.712,35,5.98,mw,,,,,iscgem,iscgem912288,2022-04-25T23:43:57.147Z,"11 km E of Nemuro, Japan",earthquake,,35.3,0.2,,reviewed,iscgem,iscgem
1921-07-04T14:18:16.610Z,29.004,129.781,35,6.24,mw,,,,,iscgem,iscgem912269,2022-04-25T23:43:55.912Z,"76 km NNE of Naze, Japan",earthquake,,17.7,0.38,,reviewed,iscgem,iscgem
1921-07-03T14:52:57.430Z,29.247,130.086,15,6.03,mw,,,,,iscgem,iscgem912268,2022-04-25T23:43:54.715Z,"113 km NNE of Naze, Japan",earthquake,,17.7,0.24,,reviewed,iscgem,iscgem
1921-05-17T23:27:08.060Z,28.362,130.877,15,6.27,mw,,,,,iscgem,iscgem912232,2022-04-25T23:43:45.479Z,"136 km E of Naze, Japan",earthquake,,16.2,0.2,,reviewed,iscgem,iscgem
1921-03-03T03:02:26.350Z,41.495,139.624,15,6.61,mw,,,,,iscgem,iscgem912174,2022-04-25T23:42:59.627Z,"92 km WSW of Kamiiso, Japan",earthquake,,4.8,0.28,,reviewed,iscgem,iscgem
1920-12-19T20:10:53.510Z,37.591,141.367,35,6.31,mw,,,,,iscgem,iscgem912693,2022-04-25T23:50:23.339Z,"34 km ENE of Namie, Japan",earthquake,,32.2,0.32,,reviewed,iscgem,iscgem
1920-05-12T21:53:16.680Z,37.563,136.416,15,5.98,mw,,,,,iscgem,iscgem912491,2022-04-25T23:46:25.708Z,"74 km NW of Nanao, Japan",earthquake,,3.3,0.42,,reviewed,iscgem,iscgem
1920-01-17T18:48:09.950Z,40.059,138.614,15,5.86,mw,,,,,iscgemsup,iscgemsup912407,2022-05-09T17:59:09.228Z,"116 km W of Tenn?, Japan",earthquake,,14,0.81,,reviewed,iscgemsup,iscgemsup
